name,Photo,about,degree,phone,email,address,specialization,yearofexperience,language,rating,clinicname,timings,onlinebooking,consultonline,linktoprofile
 Dr. Stefan Schonland,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Heidelberg , Germany",Medical Oncologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/dr-stefan-schonland
 Dr. Veit Mansmann,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Berlin , Germany",Hematologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/dr-veit-mansmann
 Dr. med. Heiko Spank,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Berlin , Germany",Orthopaedic and Joint Replacement Surgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/dr-med-heiko-spank
 Prof. Thomas Zahnert,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Dresden , Germany",ENT Surgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-thomas-zahnert
 Dr. Jurgen Stein,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Frankfurt , Germany",Medical Gastroenterologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/dr-jurgen-stein
 Dr. med. Olaf Rose,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Berlin , Germany",Orthopaedic and Joint Replacement Surgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/dr-med-olaf-rose
 Dr. Ulrich Schneider,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Berlin , Germany",Orthopaedic and Joint Replacement Surgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/dr-ulrich-schneider
 Prof. Dr. Mario Anders,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Berlin , Germany",Medical Gastroenterologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-mario-anders
 Prof. Dr. Andreas Mackensen,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Erlangen , Germany",Hematologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-andreas-mackensen
 Dr. Markus Zutt,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Bremen , Germany",Dermatologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/dr-markus-zutt
 Prof. Dr. Karl Heinz Cool,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Hamburg , Germany",Interventional Cardiologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-karl-heinz-cool
 Dr. med. Philipp Schwabe,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Berlin , Germany",Orthopaedic and Joint Replacement Surgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/dr-med-philipp-schwabe
 Dr. Denny Ruhle,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Berlin , Germany",Orthopaedic and Joint Replacement Surgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/dr-denny-ruhle
 Prof. Dr. Ernst-Johannes Haberl,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Berlin , Germany",Paediatric Neurologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-ernst-johannes-haberl
 Prof. Dr. Joachim Spranger,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Berlin , Germany",Endocrinologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-joachim-spranger
 Dr. Dirk Leutloff,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Berlin , Germany",Orthopaedic and Joint Replacement Surgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/dr-dirk-leutloff
 Dr. med. Axel Baltzer,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Dusseldorf , Germany",Orthopaedic and Joint Replacement Surgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/dr-med-axel-baltzer
 Prof. Dr. Georg F. Hoffmann,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Heidelberg , Germany",General Paediatrician,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-georg-f-hoffmann
 Prof. Volker Ewerbeck,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Heidelberg , Germany",Orthopaedic and Joint Replacement Surgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-volker-ewerbeck
 Dr. med. Marion Paul,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Berlin , Germany",Surgical Oncologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/dr-med-marion-paul
 Prof. Dr. Ingo Fietze,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Berlin , Germany",Pulmonologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-ingo-fietze
 Prof. Dr. Markus Kufeld,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Berlin , Germany",Neurosurgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-markus-kufeld
 Prof. Dr. Ulf Landmesser,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Berlin , Germany",Interventional Cardiologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-ulf-landmesser
 Prof. Dr. Volkmar Falk,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Berlin , Germany",Cardiac Surgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-volkmar-falk
 Dr. Michael Akbar,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Berlin , Germany",Spine Surgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/dr-michael-akbar
 Dr. Kourosh Peterhansl,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Berlin , Germany",Orthopaedic and Joint Replacement Surgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/dr-kourosh-peterhansl
 Prof. Dr. Med. Christian Hagi,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Munich , Germany",Cardiac Surgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-med-christian-hagi
 Prof. Dr.med. Jens Lehmberg,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Munich , Germany",Neurosurgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-drmed-jens-lehmberg
 Dr. med. Johannes Sommermeier,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Berlin , Germany",Orthopaedic and Joint Replacement Surgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/dr-med-johannes-sommermeier
 Dr. med. Pouria Taheri,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Berlin , Germany",Orthopaedic and Joint Replacement Surgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/dr-med-pouria-taheri
 Prof. Dr. Rudiger von Eisenhart-Rothe,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Munich , Germany",Orthopaedic and Joint Replacement Surgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-rudiger-von-eisenhart-rothe
 Dr. med. Huseyin Ubeyli,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Hamburg , Germany",Spine Surgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/dr-med-huseyin-ubeyli
 Prof. Dr. Med. Michael Von Bergwelt,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Munich , Germany",Medical Oncologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-med-michael-von-bergwelt
 Dr. med. Tobias Martens,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Hamburg , Germany",Neurosurgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/dr-med-tobias-martens
 Prof. Dr. med. Jens Werner,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Munich , Germany",Orthopaedic and Joint Replacement Surgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-med-jens-werner
 Dr. med. Holger Bahn,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Frankfurt , Germany",General Surgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/dr-med-holger-bahn
 Dr. med. Stephan Geidel,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Hamburg , Germany",Cardiac Surgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/dr-med-stephan-geidel
 Dr. Kai Salger,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Berlin , Germany",Orthopaedic and Joint Replacement Surgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/dr-kai-salger
 Prof. Dr. Robert Grutzmann,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Erlangen , Germany",General Surgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-robert-grutzmann
 Dr. Andreas Kostka,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Berlin , Germany",Orthopaedic and Joint Replacement Surgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/dr-andreas-kostka
 Dr. Michael von Bergwelt,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Munich , Germany",Medical Oncologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/dr-michael-von-bergwelt
 Dr. med. Daniel Stosch,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Dusseldorf , Germany",Orthopaedic and Joint Replacement Surgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/dr-med-daniel-stosch
 Prof. Dr. Steffen Behrens,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Berlin , Germany",Interventional Cardiologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-steffen-behrens
 Prof. Dr. Jorg B. Engel,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Frankfurt , Germany",Gynaecologist and Obstetrician,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-jorg-b-engel
 Dr. med. Mario Cabraja,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Berlin , Germany",Neurosurgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/dr-med-mario-cabraja
 Med. Dr. Jens Frenzel,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Berlin , Germany",Gynaecologist and Obstetrician,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/med-dr-jens-frenzel
 Prof. Dr. Huseyin Ince,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Berlin , Germany",Interventional Cardiologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-huseyin-ince
 Prof. Dr. med. Johannes Bodner,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Munich , Germany",Cardiac Surgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-med-johannes-bodner
 Prof. Dr. Karl-Ludwig Laugwitz,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Munich , Germany",Interventional Cardiologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-karl-ludwig-laugwitz
 Prof. Dr. Florian Bassermann,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Munich , Germany",Hematologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-florian-bassermann
 Dr. med. Thomas Fuchs,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Berlin , Germany",Orthopaedic and Joint Replacement Surgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/dr-med-thomas-fuchs
 Dr. med. Utz Schernikau,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Berlin , Germany",General Surgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/dr-med-utz-schernikau
 Prof. Dr. med. Markus Guba,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Munich , Germany",General Surgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-med-markus-guba
 Prof. Dr. Stephan Achenbach,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Erlangen , Germany",Interventional Cardiologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-stephan-achenbach
 Dr. med. Maike Muller,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Berlin , Germany",Orthopaedic and Joint Replacement Surgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/dr-med-maike-muller
 Prof. Dr. Joachim Windolf,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Dusseldorf , Germany",Orthopaedic and Joint Replacement Surgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-joachim-windolf
 Prof. Dr. Oliver Hauschild,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Berlin , Germany",Orthopaedic and Joint Replacement Surgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-oliver-hauschild
 Prof. Dr. Ulrich Bocker,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Berlin , Germany",Medical Gastroenterologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-ulrich-bocker
 Dr. med. Skander Bouassida,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Berlin , Germany",Surgical Gastroenterologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/dr-med-skander-bouassida
 Prof. Dr. Tanja Fehm,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Dusseldorf , Germany",Gynaecologist and Obstetrician,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-tanja-fehm
 Prof. Dr. med. Roland Veltkamp,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Essen , Germany",Neurologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-med-roland-veltkamp
 Prof. Dr. Mario Schiffer,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Erlangen , Germany",Nephrologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-mario-schiffer
 Dr. med. Christian-Friedrich Jehn,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Hamburg , Germany",Hematologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/dr-med-christian-friedrich-jehn
 Dr. med. Nils Gosau,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Hamburg , Germany",Interventional Cardiologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/dr-med-nils-gosau
 Prof. Dr. Johann Pratschke,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Berlin , Germany",Surgical Oncologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-johann-pratschke
 Prof. Dr. Angela M. Kaindl,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Berlin , Germany",Paediatric Neurologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-angela-m-kaindl
 Prof. Dr. Frank Tacke,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Berlin , Germany",Medical Gastroenterologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-frank-tacke
 Prof. Dr.med.Walter Eichinger,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Munich , Germany",Cardiac Surgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-drmedwalter-eichinger
 Prof. Dr. F. Joachim Meyer,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Munich , Germany",Surgical Oncologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-f-joachim-meyer
 Prof. Matthias W. Beckmann,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Erlangen , Germany",Gynaecologist and Obstetrician,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-matthias-w-beckmann
 Prof. Dr. Carl J Oldhaffer,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Hamburg , Germany",General Surgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-carl-j-oldhaffer
 Dr. med. Bjorn Giera,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Hamburg , Germany",Spine Surgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/dr-med-bjorn-giera
 Prof. Dr. Mario Perl,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Erlangen , Germany",Orthopaedic and Joint Replacement Surgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-mario-perl
 Dr. med. Christopher Kobagk,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Berlin , Germany",Gynaecologist and Obstetrician,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/dr-med-christopher-kobagk
 Dr. med. Holger Blasing,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Berlin , Germany",Neurologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/dr-med-holger-blasing
 Prof. Dr. Stephanie E. Combs,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Munich , Germany",Radiation Oncologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-stephanie-e-combs
 Prof. Dr. Jens-Uwe Blohmer,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Berlin , Germany",Gynaecologist and Obstetrician,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-jens-uwe-blohmer
 Dr. Tilman Pfitzner,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Berlin , Germany",Orthopaedic and Joint Replacement Surgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/dr-tilman-pfitzner
 Dr. med. Isabel Hornsby Tourneur,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Berlin , Germany",Gynaecologist and Obstetrician,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/dr-med-isabel-hornsby-tourneur
 Prof. Dr. med. Florian H. Ebner,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Essen , Germany",Neurosurgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-med-florian-h-ebner
 Prof. Dr. Clemens Heiser,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Munich , Germany",ENT Surgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-clemens-heiser
 Dr. med. Hannes Alessandrini,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Hamburg , Germany",Interventional Cardiologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/dr-med-hannes-alessandrini
 Dr. med. Samer Hakmi,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Hamburg , Germany",Interventional Cardiologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/dr-med-samer-hakmi
 Dr. med. Michael Reichl,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Hamburg , Germany",Orthopaedic and Joint Replacement Surgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/dr-med-michael-reichl
 Dr. med. Eckhardt Biermann,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Hamburg , Germany",ENT Surgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/dr-med-eckhardt-biermann
 Dr. med. Juliane Pape,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Berlin , Germany",Gynaecologist and Obstetrician,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/dr-med-juliane-pape
 Dr. med. Julia Mayerle,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Munich , Germany",Medical Gastroenterologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/dr-med-julia-mayerle
 Prof. Dr. med. Claudius Teupe,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Frankfurt , Germany",Interventional Cardiologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-med-claudius-teupe
 Dr. med. Sven Rogmans,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Frankfurt , Germany",Orthopaedic and Joint Replacement Surgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/dr-med-sven-rogmans
 Prof. Dr. med. Carolin Tonus,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Hamburg , Germany",General Surgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-med-carolin-tonus
 Prof. Dr. med. Marco Niedergethmann,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Essen , Germany",General Surgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-med-marco-niedergethmann
 Prof. Dr. Kai-Uwe Eckardt,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Berlin , Germany",Nephrologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-kai-uwe-eckardt
 Dr. Veit Maria Hofmann,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Berlin , Germany",ENT Surgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/dr-veit-maria-hofmann
 Prof. Dr. Philip Bufler,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Berlin , Germany",Pediatric Gastroenterologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-philip-bufler
 Dr. med. Isabelle Utz-Billing,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Berlin , Germany",Gynaecologist and Obstetrician,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/dr-med-isabelle-utz-billing
 Dr. Farouk Dahmash,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Hamburg , Germany",Hematologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/dr-farouk-dahmash
 Dr. med. Christian Eickholt,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Hamburg , Germany",Interventional Cardiologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/dr-med-christian-eickholt
 Prof. Dr. Peter Biberthaler,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Munich , Germany",Orthopaedic and Joint Replacement Surgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-peter-biberthaler
